time,tweet,cleaned_tweets,nltk_polarity
2022-05-31 11:38:08+00:00,cbu banco columbia 3890007340078185307078 mercado pago cvu: 0000003100020808673242 alias: amor.animales.yo cta banco del sol alias: mcanton.bds.632 cbu: 3108100900010001680824,cbu banco columbia  mercado pago cvu  alias amor animales yo cta banco del sol alias mcanton bds  cbu ,0.6124
2022-05-31 11:38:08+00:00,"@aircanadasrry @ciervocrypto @fabian_crypto ✋ @doctormonkey22, #dmonkey, the new gem on bsc 💎 🔹 seed sale on june 1, 2022 🤑 🔹 presale &amp; launch in this june 🔥 🔹 best charitable community coin 👩‍⚕️ ✅ nft collection ✅ burn and buyback token ✅ liquidity will be locked via pinksale 👥 main tg: https://t.co/kf2sy2bvyo",dmonkey new gem bsc seed sale june   presale amp launch june best charitable community coin nft collection burn buyback token liquidity locked pinksale main tg,0.7845
2022-05-31 11:38:08+00:00,free mint for the first 100 collector! go fast! 366 nfts—unique digital collectibles generated entirely from hand drawing arts on solana blockchain. ➡️ https://t.co/ujyy88q03i more info on @metararity ➡️ https://t.co/ex0aafifvp #freemint #freemintnft #solananft #solananfts https://t.co/zxozhbsgbv,free mint  collector fast  nfts unique digital collectibles generated entirely hand drawing arts solana blockchain info freemint freemintnft solananft solananfts,0.7778
2022-05-31 11:38:09+00:00,"@donia_zh @yas_kpv pourtant le 92 cst eclater au sol ! un departement ya que des routes, des villes de riches mais y’a mm pas de reseau, et en plus sa pu la merde de partt dns les rues, faut arreter d’mentir un moment.",pourtant le  cst eclater au sol departement ya que des routes des villes riches mais y mm pas reseau et en plus sa pu la merde partt dns les rues faut arreter d mentir moment,0.3182
2022-05-31 11:38:09+00:00,"@arnoldpoernomo the 1st multiverse meta-fi project in crypto space, sekuya $skuy 🌳🌳 ⭐️ 100 ultra rare nft ⭐️ multiverse ⭐️ meta-fi ⭐️ web 3.0 ⭐️ rwanft ⭐️ p2e ecosystem ✅ company-backed ✅ 5% $skuy rewards @sekuyaofficial #sekuya #multiverse #nft #ggwp https://t.co/x9cvre5zib",st multiverse meta fi project crypto space sekuya skuy  ultra rare nft multiverse meta fi web   rwanft pe ecosystem company backed  skuy rewards sekuya multiverse nft ggwp,0.4939
2022-05-31 11:38:09+00:00,"a crypto new year’s resolution: modernize security infrastructure . in 2021 and in the years to come, the digital-asset space must take steps to identify and implement solutions for its security.",crypto new year s resolution modernize security infrastructure  years come digital asset space steps identify implement solutions security,0.7906
2022-05-31 13:05:21+00:00,"a message to crypto traders/buyers: there whales out there moving around to exchanges some 60 million #ethereum #eth. these are technical movements, don't do anything stupid for no reason. https://t.co/phyyckfvoi",message crypto traders buyers whales moving exchanges  million ethereum eth technical movements t stupid reason,-0.5267
2022-05-31 13:05:21+00:00,crypto community high on hopes as govt finalises consultation paper - economic times #crypto https://t.co/sdhn6vv31d,crypto community high hopes govt finalises consultation paper economic times crypto,0.4215
2022-05-31 13:05:22+00:00,good project @khoirunnii @yunita07780773 @rendyyytt 🥳 fancythattoken: a bep-20 fancy that tokens giveaway 🎉🎊 https://t.co/lfyouapiod #fancythattoken #fncy #airdrop #giveaways #crypto #blockchain,good project fancythattoken bep  fancy tokens giveaway fancythattoken fncy airdrop giveaways crypto blockchain,0.4404
2022-05-31 13:05:23+00:00,@pixelguild_sol nice,nice,0.4215
2022-05-31 13:05:23+00:00,🚨🚨🚨 crypto alert: [#usdt-#idrt] resistance level breakout detected (1h) #nft #crypto #cryptocurrency #defi #metaverse https://t.co/5mnhhlcp5b,crypto alert usdt idrt resistance level breakout detected h nft crypto cryptocurrency defi metaverse,0.296
2022-05-31 13:05:24+00:00,@wazirxindia defi x nft x metaverse: all integrated in defi warrior game. download mobile app to experience trial mode for free! #p2e#crypto #gamefi #nft https://t.co/nzrwtkgzcf,defi x nft x metaverse integrated defi warrior game download mobile app experience trial mode free pe crypto gamefi nft,0.5106
2022-05-31 13:05:24+00:00,@laqarth this is the biggest 2022 project!!!🏆🏆🏆 satoshi btcs 👇👇👇👇👇 https://t.co/rxydjfhttp ✅complete verified ✅face verification ✅daily btc giveaway claim btcs every day and withdraw btc in your wallet crypto surprising cs binance supports the btc satoshi project https://t.co/yo4nkczvnk,biggest  project satoshi btcs complete verified face verification daily btc giveaway claim btcs day withdraw btc wallet crypto surprising cs binance supports btc satoshi project,0.5574
2022-05-31 13:05:25+00:00,@joeparys @alphgenesis presale coming 6/1/22. your one stop shop for all your #crypto needs! 🌐5% #busdrewards 🌐6% buy tax 🌐10% sell tax 🌐 #nft lp (6 chains) rewards &amp; more join the tg now https://t.co/gkjo4xkb4u #agen #bnb #bsc #cro #sol #poly #eth #nft #nftdrops #ada #btc #avax https://t.co/fmzh8eohcs,presale coming    stop shop crypto needs  busdrewards  buy tax  sell tax nft lp  chains rewards amp join tg agen bnb bsc cro sol poly eth nft nftdrops ada btc avax,0.4767
2022-05-31 13:05:25+00:00,"when a game is p2e, it means that it is a play-to earn game which are largely play to earn crypto games. this is because these games use the blockchain technology of cryptocurrencies to allow people to receive payments from their gameplay.",game pe means play earn game largely play earn crypto games games use blockchain technology cryptocurrencies allow people receive payments gameplay,0.6908
2022-05-31 13:05:25+00:00,@swordsofblood_ @solana very good and strong project so don't miss @keya20002 @ashadul70 @afrujahaque12 @dungdo1933 @raizel48220274,good strong project t miss,0.6808
2022-05-31 13:05:25+00:00,"@starofsothis yup, and they don't care bc they making you farm crypto by doing auto everything, literally how is that a valid game",yup t care bc making farm crypto auto literally valid game,0.4939
2022-05-31 14:32:37+00:00,3 daos you must grind!! @prattynft @cryptoanglio @koolk123456 do i miss any? #giveaways #dao #solana #summer, daos grind miss giveaways dao solana summer,-0.1531
2022-05-31 14:32:39+00:00,@neiltyson @nyranger @stanleycup @nasahubble 2022 go to the moon with milo's dog with the help of mr. elon musk and mr.changpeng zhao new diamonds found in crypto 🚀🚀🚀🚀 @cz_binance @mayemusk @elonmusk @huobiglobal @davidgokhshtein @kucoincom @dogecoin @miloinu @bnbchain https://t.co/faq8hoqwfx, moon milo s dog help mr elon musk mr changpeng zhao new diamonds crypto,0.4019
2022-05-31 14:32:39+00:00,"fill in the blank✍️ _____ is the best #defi project of 2022, let's go🚀 #defx #crypto #decentralized #blockchain #p2p #btc #bitcoin #ethereum #eth #luna #lunac #lunaclassic #followback #ff #teamtofollow #follow #follow2follow",blank best defi project  let s defx crypto decentralized blockchain pp btc bitcoin ethereum eth luna lunac lunaclassic followback ff teamtofollow follow followfollow,0.7906
2022-05-31 14:32:40+00:00,@cryptomelontw @metacraften does #metacraft have the intent to make its project globally known especially in the regions of the world where crypto is very known and prominent? or will your project stick as a local project?,metacraft intent project globally known especially regions world crypto known prominent project stick local project,0.3182
2022-05-31 14:32:40+00:00,good morning! hope you're all doing well! i'm feeling bullish! come join me in 30 for coffee and crypto! #cryptocurrency #luna #lunc #btc #bnb watch here!👇🏾👇🏾👇🏾👇🏾 https://t.co/tr1cajnqgs https://t.co/uu6hktcc5s,good morning hope m feeling bullish come join  coffee crypto cryptocurrency luna lunc btc bnb watch,0.8176
2022-05-31 14:32:40+00:00,$opct much wow 🌊🏄‍♂️ $afk is next 🤙🏄‍♂️🚀 $luna $jasmy $eth $sol $luna $crv $ada $bnb $ftm $matic $waves $shib $doge $spy $gme $aapl $tsla $xrp $near $link $ape $axs $zil $cvx $nvda $lunc $hbar $cro $shib https://t.co/ga4jurizpf,opct wow afk luna jasmy eth sol luna crv ada bnb ftm matic waves shib doge spy gme aapl tsla xrp near link ape axs zil cvx nvda lunc hbar cro shib,0.5859
2022-05-31 14:32:41+00:00,#fxrumble #crypto #trading #forex #gaming #cryptocurrency #blockchain #defi #metaverse #btc hey buds! has anybody tried this trading game by fxrumble? they say there's a demo version of the game which is totally free. would definitely try it...-forum username: cucutt https://t.co/warnxdigfm,fxrumble crypto trading forex gaming cryptocurrency blockchain defi metaverse btc hey buds anybody tried trading game fxrumble s demo version game totally free definitely try forum username cucutt,0.763
2022-05-31 14:32:41+00:00,the next wave of degeneracy isn’t new shitcoins or nfts. its commodities. degenerate crypto lads are gonna go absolute apeshit in the commodities market and i’m all for it. mfs are gonna get shipped 3 tons of eggs to their studio apartments and post a pic on here for lols https://t.co/qmzjf9bj5c,wave degeneracy isn t new shitcoins nfts commodities degenerate crypto lads gonna absolute apeshit commodities market m mfs gonna shipped  tons eggs studio apartments post pic lols,-0.2263
2022-05-31 14:32:41+00:00,@elitemetaltd best project ever. i am very happy to be participating in this project. so hopefully the project will be better in the future and the cryptocurrency will be the best. 🚀🌖 @mr_rosra @tuhin1818 @njelma1 @bdatik11 #crypto #airdrops,best project happy participating project hopefully project better future cryptocurrency best crypto airdrops,0.9565
2022-05-31 14:32:42+00:00,@cryptoshillout drover inu 🐕 🚀#metaverse #staking #gamefi ✅ low market cap ✅ #staking 200 apy ✅ devs kyc ✅ auditted ✅ cmc listing in progress @drovertoken tg - https://t.co/zykjsrzgtm #defi #playtoearn #bscgems #gamefi #crypto #cryptonews #bnb https://t.co/qyywjxa432,drover inu metaverse staking gamefi low market cap staking  apy devs kyc auditted cmc listing progress tg defi playtoearn bscgems gamefi crypto cryptonews bnb,0.1779
2022-05-31 14:32:42+00:00,@zarko_sol thank you very much for the good event. 0x1fc72db04a7b3b447f31a23fdd4bf958b10de480,thank good event xfcdbabbfafddbfbde,0.6597
2022-05-31 14:32:42+00:00,"@incubatex_nft #incubatex #crypto #nfts #nftcommunity #collaboration #p2e #web3 ,this project will go much further in the future because the team working on it is very strong. we will be happy to see the achievements and results of this excellent project.",incubatex crypto nfts nftcommunity collaboration pe web project future team working strong happy achievements results excellent project,0.8934
2022-05-31 14:32:42+00:00,"@bscpitbull @gate_io hey guys 👋👋 join the aex airdrop, and you can share in the 10,000usdt rewards just by filling out the questionnaire below! i just did mine. link: https://t.co/lql8vwqcyn #crypto #bsc #btc #luna #defi #eth #ada #bnb",hey guys join aex airdrop share  usdt rewards filling questionnaire link crypto bsc btc luna defi eth ada bnb,0.7579
2022-05-31 14:32:42+00:00,"@davidgokhshtein this one, in case the @ryoshiresearch rumors are true .. https://t.co/wafwjwkxqn // #crypto #cryptocurrency https://t.co/1qkefqnedr",case rumors true crypto cryptocurrency,0.4215
2022-05-31 14:32:42+00:00,@lae0198 yeah crypto has become an all around joke now. no matter what anyone wants to say about it in my opinion. we are now just playing with phony database records that can be manipulated and changed at will,yeah crypto joke matter wants opinion playing phony database records manipulated changed,0.4019
2022-05-31 15:59:54+00:00,"@documentingbtc get excited! pre-launch promotion...check it out. get all of the details, ask questions and see how you can scoop up $2500 on our telegram channel. go to https://t.co/t2ggzv6pjf #crypto #bitcoin #veterans #memorialday2022 https://t.co/xwhri6vgrx",excited pre launch promotion check details ask questions scoop  telegram channel crypto bitcoin veterans memorialday,0.4588
2022-05-31 15:59:55+00:00,@crypto_armory awesome 🔥,awesome,0.6249
2022-05-31 15:59:55+00:00,@senora_crypto 😂 yes please,yes,0.4019
2022-05-31 15:59:56+00:00,@duppiesnfts best project outta solana @tharumax9 @enymilz @soulloving2 @winxthebee @michael39076365 @therealconda @1decaflatte,best project outta solana,0.6369
2022-05-31 15:59:56+00:00,@duppiesnfts best project outta solana @drat1n1 @agungnugraha17 @potinimperor @anisigus_prumus @aztcnajujuba @greybtc,best project outta solana,0.6369
2022-05-31 15:59:56+00:00,"@sol_daro would you like the real verion or the white washed verion dutch so called ""afrikaaners"" told everyone.",like real verion white washed verion dutch called afrikaaners told,0.3612
2022-05-31 15:59:57+00:00,"without an easy way to calculate your taxes, you could be missing out on potential profits. so, let us help you with calculate crypto taxes! @cataxapp @aniruddhapanur1 @jitin_17 https://t.co/dhwwt6fy75",easy way calculate taxes missing potential profits let help calculate crypto taxes,0.743
2022-05-31 15:59:57+00:00,@duppiesnfts best project outta solana @1ahmali1 @trekevan39 @velican43537921 @sau_cychris @chb6309 @mygonk,best project outta solana,0.6369
2022-05-31 15:59:58+00:00,@_nicoleruggiero @thomaaas_crypto happy to! 😄🫂🌟,happy,0.5719
2022-05-31 15:59:58+00:00,king sol please save ian 😭 #영원한계약 https://t.co/rs8qgysykp,king sol save ian,0.4939
2022-05-31 15:59:58+00:00,@heathensalpha @nft365podcast @secretseshnfts @cosamonstranft @diamonddawgsnft @facecones @metaathletes @fiercestudionft @thebunnybuddies @duhversenft @stonercupsnft forever a heathen!!!! @historic_crypto thank you for having me in the community and i cant believe how huge our family has became...lfg!!! https://t.co/oieqva4xce,forever heathen thank having community believe huge family lfg,0.5859
2022-05-31 15:59:58+00:00,kawaii zoo #14 sold 💵 1.25 sol ($57.78) 🛒 magiceden 👉 https://t.co/cd022u5drs 📝 tx: https://t.co/tlkatryn8x 📋 seller: https://t.co/xykgdst0in 📋 buyer: https://t.co/bj8c2dojbq https://t.co/99yweekyht,kawaii zoo  sold   sol   magiceden tx seller buyer,0.3612
2022-05-31 15:59:58+00:00,"looking to sell this bundle of 3 hyphen ens names (dm for negotiation, i have a bunch more as well i could include if you're looking to buy!!) donate-crypto true-false ens-mint (read about minting done through ens @omakasea_ @ryder_ripps) 0.69eth total https://t.co/aywspi5i0j https://t.co/q7hpstlvl4",looking sell bundle  hyphen ens names dm negotiation bunch include looking buy donate crypto true false ens mint read minting ens  eth total,0.4215
2022-05-31 15:59:59+00:00,how is opipets free? #freetoplay #p2e #defi #crypto #nft #gaming https://t.co/nns30vbaqs,opipets free freetoplay pe defi crypto nft gaming,0.5106
2022-05-31 17:27:12+00:00,"🚀 i just joined the waiting list for the @magicsquareio beta! 🚀 🤯💰 join also to be eligible for airdrops, bounty campaigns, and giveaways worth up to 250,000$ 💰🤯 #magicsquare #defi #giveaway #airdrop #crypto #sqr click to join ⬇️⬇️⬇️ https://t.co/7wjac8ucd9",joined waiting list beta join eligible airdrops bounty campaigns giveaways worth   magicsquare defi giveaway airdrop crypto sqr click join,0.6486
2022-05-31 17:27:13+00:00,@crypto__diva which #meme is bald and bold in this market ? 😎😁 #get_paid_by_getting_rekt #learn_and_earn_with_crypto #wojtoken #woj #wojakfinance #1000xgem @binance @cz_binance @elonmusk @wolfofwallst @kucoincom @floydmayweather @netflix @spotify @crypto__diva https://t.co/frw6o55pjv https://t.co/bj7bmz9kwn,meme bald bold market paid getting rekt learn earn crypto wojtoken woj wojakfinance xgem,0.3818
2022-05-31 17:27:13+00:00,"mehn, had 3 friends lose appreciable amount of sol to those fat cats hackers 😔 petty sad stuff to watch.",mehn  friends lose appreciable sol fat cats hackers petty sad stuff watch,-0.5423
2022-05-31 17:27:13+00:00,@9zeroess hahaha scammer vault been going for years 🤣🤣🤣 he came back after rug pulling trying to make more. because crypto crashed https://t.co/fctnwcxyog,hahaha scammer vault going years came rug pulling trying crypto crashed,0.5574
2022-05-31 17:27:13+00:00,"@don_beni_kibaka @falialakiza @tinasalama2 @sergemadika @honoremvula1 @kahijyav1 @benitantumba @luvdrc @betondelarep_cd @solangekakule @congo_insoumis mon frère soyons lucide, reviens sur le bon sens. on ne tire pas l'exemple sur le mal. nos disputes avec kabila était pour la gestion du pays, en politique tous les coups sont permis. pas sur la défense de notre sol",mon fr soyons lucide reviens sur le bon sens ne tire pas l exemple sur le mal nos disputes avec kabila tait pour la gestion du pays en politique tous les coups sont permis pas sur la d fense notre sol,-0.2732
2022-05-31 17:27:14+00:00,@yarokrypto drover inu 🐕 🚀#metaverse #staking #gamefi ✅ low market cap ✅ #staking 200 apy ✅ devs kyc ✅ auditted ✅ cmc listing in progress @drovertoken tg - https://t.co/dpvttlgnbj #defi #playtoearn #bscgems #gamefi #crypto #cryptonews #bnb https://t.co/dmkfsltp3x,drover inu metaverse staking gamefi low market cap staking  apy devs kyc auditted cmc listing progress tg defi playtoearn bscgems gamefi crypto cryptonews bnb,0.1779
2022-05-31 17:27:14+00:00,"@altcoindailyio after 10-20 years once you retire in the crypto space, you are a billionaire. great plan.",  years retire crypto space billionaire great plan,0.6249
2022-05-31 17:27:15+00:00,@crypto__diva @themooncarl sure lol,sure lol,0.6249
2022-05-31 17:27:15+00:00,"@therealchaseeb @solana hey fam, i found this #100xgem for u guys! must check wittycat 🐱 it's literally ultra-low cap recently stealth launched. super early. low tax, big mkt planned bullish chart: https://t.co/4m926a47s7 community is working hard and owner is transparent tg: https://t.co/ynf7ggqx4a",hey fam xgem u guys check wittycat s literally ultra low cap recently stealth launched super early low tax big mkt planned bullish chart community working hard owner transparent tg,0.128
2022-05-31 17:27:15+00:00,calculate crypto taxes in seconds with best-in-class tax calculation and automated transaction auditing. use catax. @cataxapp @tushar92115083 @ravivainavi https://t.co/asdvqff6au,calculate crypto taxes seconds best class tax calculation automated transaction auditing use catax,0.6369
2022-05-31 18:54:25+00:00,@bigalphanft @primatesnft @lucidrealmsxyz @shisokanft @yokaiverseio @bullandbearnft @yeahtigers @cursedvalleydc @lostwolvesnft @droids_sol this is awesome @88neoshannon,awesome,0.6249
2022-05-31 18:54:25+00:00,"@flylightstech great project for the future, hopefully it can change the crypto world...",great project future hopefully change crypto world,0.7783
2022-05-31 18:54:25+00:00,specially thanks sir give us a interesting project in crypto. i hope this project will gain more popularity and give us bight future opportunities. don't miss participate this project anyone.❤️❤️🚀 @mdmojaharulis14 @mdshamim015 @mehedim000 https://t.co/zy27ohzgez,specially thanks sir interesting project crypto hope project gain popularity bight future opportunities t miss participate project,0.9432
2022-05-31 18:54:26+00:00,🎉giveaway🎉 since my old account was suspended. prize 🏆0.11 $sol 1⃣follow @solferarri 2⃣retweet &amp; like 3⃣tag 3 friends 🎯bonus entry - turn notis on! ends in 72 hours #solana #solanagiveaways #nftgiveaway #solanagiveaways #solananfts #sol,giveaway old account suspended prize   sol  follow  retweet amp like  tag  friends bonus entry turn notis ends  hours solana solanagiveaways nftgiveaway solanagiveaways solananfts sol,0.8519
2022-05-31 18:54:26+00:00,to continue on let's look at some fp's at @magiceden coral: 7 fp - can do better bulls jersey: 3.5 fp - love it cyborg: 8 fp - love it space suit: 3 sol fp - don't be fooled though sleepers: polo: 2.48 fp - love it https://t.co/qdrwiwrzf0,continue let s look fp s coral  fp better bulls jersey   fp love cyborg  fp love space suit  sol fp t fooled sleepers polo   fp love,0.9313
2022-05-31 18:54:27+00:00,crypto 101 ✅level 1: you get super excited by the potential of the blockchain technology ✅level 2: you get even more excited by new projects that fulfill unmet need ✅level 3: you realize nothing matters except liquidity &amp; to get in early &amp; out fast on anything not btc/eth,crypto  level  super excited potential blockchain technology level  excited new projects fulfill unmet need level  realize matters liquidity amp early amp fast btc eth,0.8934
2022-05-31 18:54:27+00:00,sol not movin much which might be p bad,sol movin p bad,-0.5423
2022-05-31 18:54:28+00:00,"@crypto_angel1 @cycgo_m2e, a m2e game and easy to earn money! their nft is an awesome bicycle. please check❗️❗️❗️ https://t.co/ogyjsq9cvf twitter: https://t.co/f8lq5wxuhu website：https://t.co/ovafzebsid",me game easy earn money nft awesome bicycle check twitter website,0.7906
2022-05-31 18:54:28+00:00,@crypto_mckenna savage bro,savage bro,-0.4588
2022-05-31 18:54:28+00:00,"@sharkscoins simple exchange of #bluebit to buy/sell #bluesparrow to usdt/usd... the most innovative move in #bluebit trading crypto/forex with #bluesparrow you can trade #bluesparrow using market, limit and simple exchange features. #bluesparrow #bluebitio @bluesparroweth7😍",simple exchange bluebit buy sell bluesparrow usdt usd innovative bluebit trading crypto forex bluesparrow trade bluesparrow market limit simple exchange features bluesparrow bluebitio,0.4404
2022-05-31 18:54:29+00:00,"@wolfofwallst #bluebit is emerging as a first of its kind crypto platform because it’s been recently founded by #bluesparrow token. a centralised exchange where all commodities and forex, not just crypto, can be traded. @bluesparroweth @bluesparrowc @bluebit_io #bluebitio.v7",bluebit emerging kind crypto platform s recently founded bluesparrow token centralised exchange commodities forex crypto traded bluebitio v,0.5267
2022-05-31 18:54:30+00:00,"also, crypto is not a ""tool for the proletariat to build wealth"". it's fictitious capital traded for commodification of ephemeral, non existent fantasy (that is even more polluting than boring old cash money), and is still &amp; always will be tied to centralized currencies. https://t.co/p6zfzsyrmg",crypto tool proletariat build wealth s fictitious capital traded commodification ephemeral non existent fantasy polluting boring old cash money amp tied centralized currencies,0.2263
2022-05-31 18:54:31+00:00,"@cryptoassasin_0 https://t.co/fsfwblevm4 trade #crypto, #commodities and #forex all in one place! generate your affiliate qr code for 20% profit share today! #bluebit from #bluesparrow! #gold #trading #bluesparrowcex 30 https://t.co/iu6sxbjmzi",trade crypto commodities forex place generate affiliate qr code  profit share today bluebit bluesparrow gold trading bluesparrowcex ,0.6249
2022-05-31 18:54:31+00:00,"la gina de segon a ens ha presentat el globus que s'infla sol, cosa possible en barrejar bicarbonat i vinagre,i la força del gas produït a l'esmentada reacció. #experiments #cienciadivertida https://t.co/tzvuc2kuyl",la gina segon ens ha presentat el globus que s infla sol cosa possible en barrejar bicarbonat vinagre la del gas produ t l esmentada reacci experiments cienciadivertida,0.34
2022-05-31 18:54:31+00:00,$vet really amazing place and excellent chatroom for crypto trading… 14 day free trail..... https://t.co/gk7hpusmre,vet amazing place excellent chatroom crypto trading  day free trail,0.8957
2022-05-31 20:21:43+00:00,@dirka @crypto_goober 🔥 @renstokenbsc 🔥 ✅ kyc&amp;audit(solidproof) ✅ first exchange listing ✅ cmc &amp; cg ✅ big marketing 🪙 also listed in lbank https://t.co/hj0azvnb0t join us now on: ⚡️ tg: https://t.co/pekwm75bhf,kyc amp audit solidproof exchange listing cmc amp cg big marketing listed lbank join tg,0.296
2022-05-31 20:21:44+00:00,"the trend on nft is only beginning, strap your belt and let's go on a steady ride to the nft world. plus, you might want to consider starting out with #solana ... nfa but it's somewhere nice to start.🤸 https://t.co/w5icgpeidf",trend nft beginning strap belt let s steady ride nft world plus want consider starting solana nfa s nice start,0.4767
2022-05-31 20:21:44+00:00,@belomor4uk hey! whales chat call! 🐳 @wsdc_nft brings passive income while you learning crypto trading! check out theirs learn-2-earn utility and nft staking! to claim your white-list spot message @wsdc_nft the word early access.,hey whales chat brings passive income learning crypto trading check theirs learn  earn utility nft staking claim white list spot message word early access,0.2023
2022-05-31 20:21:44+00:00,"@sharkscoins #bluebit.io trade #crypto, #commodities and #forex all in one place! generate your affiliate qr code for 20% profit share today! #bluebit from #bluesparrow! #gold #trading #bluesparrowcex https://t.co/cclofylk7y 🚀fa04",bluebit io trade crypto commodities forex place generate affiliate qr code  profit share today bluebit bluesparrow gold trading bluesparrowcex fa,0.6249
2022-05-31 20:21:45+00:00,@akarukuyumei baby quint 💎 father token at 2billion+ mc 💸 9% quint rewards token 💪🏼 strong community ✅ 100% safe 🔒 lp 100% locked 🚀 1000x gem 🪙 staking dapp in development @babyquintbsc #quinters #babyquint #quint #bsc #1000xgem #crypto #rewards #babyquintbsc #babyq https://t.co/8irpt28zut,baby quint father token billion mc  quint rewards token strong community  safe lp  locked x gem staking dapp development quinters babyquint quint bsc xgem crypto rewards babyquintbsc babyq,0.9081
2022-05-31 20:21:45+00:00,@thebinancenft ted cruz loves bitcoin?! | check out the latest crypto news with dxsale news ⬇️⬇️⬇️ https://t.co/fylktwfsnu https://t.co/a8h7rwmi4g,ted cruz loves bitcoin check latest crypto news dxsale news,0.5719
2022-05-31 20:21:45+00:00,"@nftlocker_ wassup nfts buyers are you ready to buy the @bubblegoosexyz if not,you need to...because the @bubblegoosexyz is coming to break the solana ecosystem. by doing that we going to have(1000x) after mint #bubblegooseballers #ballersflocktogether #wagballout https://t.co/e61ydb1myh",wassup nfts buyers ready buy need coming break solana ecosystem going x mint bubblegooseballers ballersflocktogether wagballout,0.3612
2022-05-31 20:21:46+00:00,@steviecatalini @bubblegoosexyz @_babatunmise i stand with the never flopping @bubblegoosexyz in this trying time for our beloved space i'll always remain a baller 💎💎 solana summer can't wait to behold its long awaited saviour 💎 #ballersflocktogether https://t.co/hd927ymwrv,stand flopping trying time beloved space ll remain baller solana summer t wait behold long awaited saviour ballersflocktogether,0.4939
2022-05-31 20:21:47+00:00,@crypto__diva 🚀🚀 #wojtoken world of justice and kindness #learn_and_earn_with_crypto #get_paid_by_getting_rekt #safe_trading_platform #wojak #wojakfinance #1000xgem @cz_binance @wolfofwallst @binance @wojfinance @floydmayweather @crypto__diva @netflix @spotify https://t.co/dfog76cnjy 🌟🌟 https://t.co/96ryddwk8q,wojtoken world justice kindness learn earn crypto paid getting rekt safe trading platform wojak wojakfinance xgem,0.8519
2022-05-31 20:21:47+00:00,"another big breakout from $ada, but it was blocked by the most current downtrend. we’ve seen this story before. volume is rising, but i want to see consistent upwards movement or i think this breakout will play out the same as the others. #cardanoada #cardano #crypto #bitcoin https://t.co/aiaepambqd",big breakout ada blocked current downtrend ve seen story volume rising want consistent upwards movement think breakout play cardanoada cardano crypto bitcoin,0.1531
2022-05-31 20:21:48+00:00,"the first thing to understand is that your assets become one of a kind with a unique digital signature, which defines the ownership of your assets and can be bought or sold for real value assets like fiat money and crypto.",thing understand assets kind unique digital signature defines ownership assets bought sold real value assets like fiat money crypto,0.886
2022-05-31 20:21:48+00:00,"@sharkscoins #bluebit.io trade #crypto, #commodities and #forex all in one place! generate your affiliate qr code for 20% profit share today! #bluebit from #bluesparrow! #gold #trading #bluesparrowcex https://t.co/cclofylk7y 🚀fa3",bluebit io trade crypto commodities forex place generate affiliate qr code  profit share today bluebit bluesparrow gold trading bluesparrowcex fa,0.6249
2022-05-31 20:21:48+00:00,@bod_republic one of the best best crypto academy is hosting a *free* risk management class with signals 🔥✅ https://t.co/bazqmctmhe don't miss this for anything🤲,best best crypto academy hosting free risk management class signals t miss,0.875
2022-05-31 21:48:58+00:00,@invisible_bears this team is one of the best teams in the world of crypto @seerababusidda @prasinluna @ropitganft #solana #nft #apish,team best teams world crypto solana nft apish,0.6369
2022-05-31 21:48:59+00:00,@marnie @justape_ @solana @magiceden i liked the style at first sight! hope to get this chance! run forward together! ! ! @777clubeth @dklord89 @yommsfrens @sneakygoblinnft @bnb_community,liked style sight hope chance run forward,0.7717
2022-05-31 21:49:00+00:00,@nft_nums good luck everyone @darwangnft @crypto_biomed @danaleelo_nft @nft_drew @zmey082,good luck,0.7096
2022-05-31 21:49:00+00:00,@durueth 🏆 winner! 🏆 💎 @floriang199 - 5x sol ✔️ https://t.co/1nz2v1hsgu,winner x sol,0.5859
2022-05-31 21:49:01+00:00,"@kevcode_sol having any difficulties, complain or any issues as regard minting or whitelist or kindly send us a direct message to get this resolved.thanks https://t.co/rjgcmnuemm",having difficulties complain issues regard minting whitelist kindly send direct message resolved thanks,0.4767
2022-05-31 21:49:01+00:00,"@elonmusk @sawyermerritt https://t.co/a6br71fdbg trade #crypto, #commodities and #forex all in one place! generate your affiliate qr code for 20% profit share today! #bluebit from #bluesparrow! #gold #trading #bluesparrowcex18",trade crypto commodities forex place generate affiliate qr code  profit share today bluebit bluesparrow gold trading bluesparrowcex,0.6249
2022-05-31 21:49:01+00:00,"@elonmusk @sawyermerritt https://t.co/a6br71fdbg trade #crypto, #commodities and #forex all in one place! generate your affiliate qr code for 20% profit share today! #bluebit from #bluesparrow! #gold #trading #bluesparrowcex12",trade crypto commodities forex place generate affiliate qr code  profit share today bluebit bluesparrow gold trading bluesparrowcex,0.6249
2022-05-31 21:49:01+00:00,"@elonmusk @sawyermerritt https://t.co/a6br71fdbg trade #crypto, #commodities and #forex all in one place! generate your affiliate qr code for 20% profit share today! #bluebit from #bluesparrow! #gold #trading #bluesparrowcex17",trade crypto commodities forex place generate affiliate qr code  profit share today bluebit bluesparrow gold trading bluesparrowcex,0.6249
2022-05-31 21:49:01+00:00,"@elonmusk @sawyermerritt https://t.co/a6br71fdbg trade #crypto, #commodities and #forex all in one place! generate your affiliate qr code for 20% profit share today! #bluebit from #bluesparrow! #gold #trading #bluesparrowcex16",trade crypto commodities forex place generate affiliate qr code  profit share today bluebit bluesparrow gold trading bluesparrowcex,0.6249
